"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1992-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","71.1","","","","1"
"1992-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.9","","","","1"
"1992-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","63.8","","","","1"
"1992-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.5","","","","1"
"1992-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.5","","","","1"
"1992-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.7","","","","1"
"1992-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.7","","","","1"
"1992-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.1","","","","1"
"1992-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.4","","","","1"
"1992-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.8","","","","1"
"1992-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.6","","","","1"
"1992-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.4","","","","1"
"1993-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.7","","","","1"
"1993-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","66.3","","","","1"
"1993-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.6","","","","1"
"1993-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","66.8","","","","1"
"1993-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.8","","","","1"
"1993-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.8","","","","1"
"1993-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","70.3","","","","1"
"1993-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.2","","","","1"
"1993-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.2","","","","1"
"1993-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.1","","","","1"
"1993-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.3","","","","1"
"1993-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.6","","","","1"
"1994-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.9","","","","1"
"1994-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","63.2","","","","1"
"1994-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.2","","","","1"
"1994-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.1","","","","1"
"1994-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","66.2","","","","1"
"1994-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.2","","","","1"
"1994-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.8","","","","1"
"1994-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.9","","","","1"
"1994-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.1","","","","1"
"1994-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","63.5","","","","1"
"1994-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.2","","","","1"
"1994-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.7","","","","1"
"1995-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.7","","","","1"
"1995-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","66.4","","","","1"
"1995-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.0","","","","1"
"1995-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.7","","","","1"
"1995-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","71.8","","","","1"
"1995-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","71.4","","","","1"
"1995-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.3","","","","1"
"1995-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.7","","","","1"
"1995-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.6","","","","1"
"1995-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.0","","","","1"
"1995-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","66.8","","","","1"
"1995-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","69.8","","","","1"
"1996-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.7","","","","1"
"1996-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.2","","","","1"
"1996-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","66.7","","","","1"
"1996-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","72.0","","","","1"
"1996-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","78.4","","","","1"
"1996-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","75.8","","","","1"
"1996-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.2","","","","1"
"1996-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.7","","","","1"
"1996-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.9","","","","1"
"1996-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.9","","","","1"
"1996-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.7","","","","1"
"1996-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.2","","","","1"
"1997-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","63.8","","","","1"
"1997-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.0","","","","1"
"1997-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.8","","","","1"
"1997-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","60.8","","","","1"
"1997-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","61.1","","","","1"
"1997-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","60.0","","","","1"
"1997-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","58.7","","","","1"
"1997-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.8","","","","1"
"1997-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.2","","","","1"
"1997-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","61.9","","","","1"
"1997-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","60.0","","","","1"
"1997-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","60.3","","","","1"
"1998-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.4","","","","1"
"1998-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","65.5","","","","1"
"1998-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.4","","","","1"
"1998-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","61.9","","","","1"
"1998-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.3","","","","1"
"1998-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","63.2","","","","1"
"1998-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.2","","","","1"
"1998-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","61.6","","","","1"
"1998-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.6","","","","1"
"1998-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.4","","","","1"
"1998-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.0","","","","1"
"1998-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","60.3","","","","1"
"1999-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","62.6","","","","1"
"1999-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","60.5","","","","1"
"1999-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.0","","","","1"
"1999-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.8","","","","1"
"1999-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.3","","","","1"
"1999-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.3","","","","1"
"1999-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","68.6","","","","1"
"1999-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","75.2","","","","1"
"1999-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","71.4","","","","1"
"1999-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","75.6","","","","1"
"1999-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","73.8","","","","1"
"1999-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","72.4","","","","1"
"2000-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","71.2","","","","1"
"2000-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","76.5","","","","1"
"2000-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","80.8","","","","1"
"2000-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","74.3","","","","1"
"2000-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","75.9","","","","1"
"2000-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","82.9","","","","1"
"2000-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","80.8","","","","1"
"2000-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","77.5","","","","1"
"2000-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","82.0","","","","1"
"2000-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","80.2","","","","1"
"2000-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","83.3","","","","1"
"2000-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","80.6","","","","1"
"2001-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","83.7","","","","1"
"2001-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","84.3","","","","1"
"2001-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","85.8","","","","1"
"2001-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","89.3","","","","1"
"2001-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","92.3","","","","1"
"2001-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","85.8","","","","1"
"2001-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","76.0","","","","1"
"2001-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","78.7","","","","1"
"2001-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","81.7","","","","1"
"2001-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","78.9","","","","1"
"2001-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","70.0","","","","1"
"2001-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","64.3","","","","1"
"2002-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","67.3","","","","1"
"2002-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","70.2","","","","1"
"2002-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","77.7","","","","1"
"2002-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","81.6","","","","1"
"2002-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","81.9","","","","1"
"2002-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","79.8","","","","1"
"2002-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","79.4","","","","1"
"2002-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","81.9","","","","1"
"2002-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","82.5","","","","1"
"2002-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","83.6","","","","1"
"2002-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","80.8","","","","1"
"2002-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","76.8","","","","1"
"2003-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","84.5","","","","1"
"2003-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","92.3","","","","1"
"2003-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","93.2","","","","1"
"2003-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","84.6","","","","1"
"2003-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","77.8","","","","1"
"2003-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","80.2","","","","1"
"2003-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","82.1","","","","1"
"2003-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","89.2","","","","1"
"2003-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","86.4","","","","1"
"2003-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","83.0","","","","1"
"2003-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","78.2","","","","1"
"2003-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","80.3","","","","1"
"2004-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","84.5","","","","1"
"2004-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","89.4","","","","1"
"2004-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","91.8","","","","1"
"2004-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","90.0","","","","1"
"2004-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","103.1","","","","1"
"2004-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","98.9","","","","1"
"2004-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","97.1","","","","1"
"2004-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","94.8","","","","1"
"2004-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","94.0","","","","1"
"2004-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","97.6","","","","1"
"2004-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","93.8","","","","1"
"2004-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","87.7","","","","1"
"2005-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","89.6","","","","1"
"2005-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","92.2","","","","1"
"2005-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","98.4","","","","1"
"2005-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","99.3","","","","1"
"2005-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","99.6","","","","1"
"2005-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","100.9","","","","1"
"2005-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","107.8","","","","1"
"2005-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","112.3","","","","1"
"2005-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","125.2","","","","1"
"2005-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","113.9","","","","1"
"2005-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","100.9","","","","1"
"2005-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","103.2","","","","1"
"2006-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","109.1","","","","1"
"2006-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","102.8","","","","1"
"2006-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","105.7","","","","1"
"2006-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","119.9","","","","1"
"2006-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","117.5","","","","1"
"2006-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","115.4","","","","1"
"2006-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","121.6","","","","1"
"2006-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","121.4","","","","1"
"2006-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","100.4","","","","1"
"2006-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","94.4","","","","1"
"2006-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","95.5","","","","1"
"2006-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","103.6","","","","1"
"2007-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","100.5","","","","1"
"2007-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","101.2","","","","1"
"2007-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","113.9","","","","1"
"2007-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","115.5","","","","1"
"2007-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","122.1","","","","1"
"2007-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","118.0","","","","1"
"2007-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","120.7","","","","1"
"2007-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","113.7","","","","1"
"2007-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","110.4","","","","1"
"2007-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","110.1","","","","1"
"2007-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","114.4","","","","1"
"2007-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","121.1","","","","1"
"2008-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","122.4","","","","1"
