"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","95.0","","","","1"
"2006-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","88.0","","","","1"
"2006-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","93.3","","","","1"
"2006-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.2","","","","1"
"2006-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.6","","","","1"
"2006-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.5","","","","1"
"2006-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","109.7","","","","1"
"2006-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","109.6","","","","1"
"2006-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","89.7","","","","1"
"2006-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","86.5","","","","1"
"2006-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","86.5","","","","1"
"2006-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","90.1","","","","1"
"2007-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","87.1","","","","1"
"2007-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","91.0","","","","1"
"2007-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.4","","","","1"
"2007-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","105.2","","","","1"
"2007-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","111.5","","","","1"
"2007-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.1","","","","1"
"2007-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.4","","","","1"
"2007-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","100.8","","","","1"
"2007-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.9","","","","1"
"2007-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","98.0","","","","1"
"2007-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.4","","","","1"
"2007-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.0","","","","1"
"2008-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.0","","","","1"
"2008-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.6","","","","1"
"2008-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","110.3","","","","1"
"2008-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","117.5","","","","1"
"2008-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","128.0","","","","1"
"2008-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","135.1","","","","1"
"2008-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","136.6","","","","1"
"2008-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","127.3","","","","1"
"2008-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","128.6","","","","1"
"2008-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","110.9","","","","1"
"2008-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","86.8","","","","1"
"2008-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","76.5","","","","1"
"2009-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","81.0","","","","1"
"2009-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","85.1","","","","1"
"2009-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","87.1","","","","1"
"2009-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","87.8","","","","1"
"2009-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","95.6","","","","1"
"2009-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.6","","","","1"
"2009-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","97.4","","","","1"
"2009-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","100.5","","","","1"
"2009-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","98.8","","","","1"
"2009-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","96.5","","","","1"
"2009-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","99.6","","","","1"
"2009-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","96.1","","","","1"
"2010-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","100.4","","","","1"
"2010-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","98.8","","","","1"
"2010-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.4","","","","1"
"2010-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.7","","","","1"
"2010-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.8","","","","1"
"2010-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","98.6","","","","1"
"2010-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.2","","","","1"
"2010-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.9","","","","1"
"2010-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.8","","","","1"
"2010-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","105.1","","","","1"
"2010-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.8","","","","1"
"2010-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","109.5","","","","1"
"2011-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","113.5","","","","1"
"2011-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","114.3","","","","1"
"2011-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","121.9","","","","1"
"2011-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.6","","","","1"
"2011-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","132.0","","","","1"
"2011-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","127.0","","","","1"
"2011-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.1","","","","1"
"2011-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","125.5","","","","1"
"2011-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","125.0","","","","1"
"2011-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","124.4","","","","1"
"2011-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","121.3","","","","1"
"2011-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","117.8","","","","1"
"2012-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","121.3","","","","1"
"2012-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","124.2","","","","1"
"2012-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.8","","","","1"
"2012-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","134.1","","","","1"
"2012-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.0","","","","1"
"2012-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","125.2","","","","1"
"2012-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","125.3","","","","1"
"2012-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","128.4","","","","1"
"2012-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.1","","","","1"
"2012-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.3","","","","1"
"2012-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","121.8","","","","1"
"2012-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","118.6","","","","1"
"2013-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","118.5","","","","1"
"2013-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.0","","","","1"
"2013-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.1","","","","1"
"2013-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","125.4","","","","1"
"2013-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","127.4","","","","1"
"2013-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.0","","","","1"
"2013-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","132.6","","","","1"
"2013-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.2","","","","1"
"2013-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","130.3","","","","1"
"2013-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","123.8","","","","1"
"2013-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","122.5","","","","1"
"2013-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","123.9","","","","1"
"2014-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","123.9","","","","1"
"2014-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","126.9","","","","1"
"2014-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.4","","","","1"
"2014-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","134.3","","","","1"
"2014-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","134.8","","","","1"
"2014-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","137.9","","","","1"
"2014-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","134.7","","","","1"
"2014-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","130.9","","","","1"
"2014-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.7","","","","1"
"2014-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","124.3","","","","1"
"2014-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","114.8","","","","1"
"2014-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","103.2","","","","1"
"2015-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","90.6","","","","1"
"2015-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","100.2","","","","1"
"2015-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.4","","","","1"
"2015-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.0","","","","1"
"2015-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","112.4","","","","1"
"2015-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","118.8","","","","1"
"2015-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","119.1","","","","1"
"2015-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","115.0","","","","1"
"2015-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","105.8","","","","1"
"2015-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","103.9","","","","1"
"2015-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","103.7","","","","1"
"2015-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","99.1","","","","1"
"2016-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","92.6","","","","1"
"2016-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","86.7","","","","1"
"2016-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","91.9","","","","1"
"2016-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","100.0","","","","1"
"2016-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.1","","","","1"
"2016-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","108.6","","","","1"
"2016-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.1","","","","1"
"2016-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.9","","","","1"
"2016-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.8","","","","1"
"2016-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.7","","","","1"
"2016-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.0","","","","1"
"2016-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.9","","","","1"
"2017-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","112.2","","","","1"
"2017-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.5","","","","1"
"2017-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.0","","","","1"
"2017-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","116.1","","","","1"
"2017-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","110.9","","","","1"
"2017-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.5","","","","1"
"2017-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","107.0","","","","1"
"2017-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","109.7","","","","1"
"2017-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","116.0","","","","1"
"2017-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","112.4","","","","1"
"2017-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","120.8","","","","1"
"2017-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","116.9","","","","1"
"2018-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","120.6","","","","1"
"2018-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","119.7","","","","1"
"2018-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","123.1","","","","1"
"2018-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.6","","","","1"
"2018-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","135.9","","","","1"
"2018-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","132.9","","","","1"
"2018-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","133.9","","","","1"
"2018-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.8","","","","1"
"2018-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","130.4","","","","1"
"2018-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","125.9","","","","1"
"2018-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","113.8","","","","1"
"2018-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","106.4","","","","1"
"2019-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","103.1","","","","1"
"2019-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","105.1","","","","1"
"2019-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","117.7","","","","1"
"2019-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","129.5","","","","1"
"2019-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","130.7","","","","1"
"2019-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","119.9","","","","1"
"2019-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","124.4","","","","1"
"2019-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","117.9","","","","1"
"2019-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","116.9","","","","1"
"2019-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","117.2","","","","1"
"2019-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","115.0","","","","1"
"2019-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","114.5","","","","1"
"2020-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","114.6","","","","1"
"2020-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","112.2","","","","1"
"2020-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","91.3","","","","1"
"2020-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","77.8","","","","1"
"2020-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","91.4","","","","1"
"2020-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.0","","","","1"
"2020-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","105.5","","","","1"
"2020-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.6","","","","1"
"2020-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.1","","","","1"
"2020-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","102.6","","","","1"
"2020-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","101.1","","","","1"
"2020-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","104.4","","","","1"
"2021-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","111.0","","","","1"
"2021-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","118.2","","","","1"
"2021-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","125.0","","","","1"
"2021-04","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","127.5","","","","1"
"2021-05","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","131.5","","","","1"
"2021-06","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","133.7","","","","1"
"2021-07","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","138.4","","","","1"
"2021-08","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","139.0","","","","1"
"2021-09","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","138.9","","","","1"
"2021-10","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","146.0","","","","1"
"2021-11","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","145.8","","","","1"
"2021-12","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","140.0","","","","1"
"2022-01","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","146.6","","","","1"
"2022-02","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","156.8","","","","1"
"2022-03","Canada","2016A000011124","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v1352087861","20.2","175.2","","","","1"
"1990-01","St. John's, Newfoundland and Labrador","2011S0503001","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735082","2.2","57.7","","","","1"
"1990-02","St. John's, Newfoundland and Labrador","2011S0503001","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735082","2.2","58.2","","","","1"
"1990-03","St. John's, Newfoundland and Labrador","2011S0503001","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735082","2.2","58.5","","","","1"
"1990-04","St. John's, Newfoundland and Labrador","2011S0503001","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735082","2.2","59.3","","","","1"
"1990-05","St. John's, Newfoundland and Labrador","2011S0503001","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735082","2.2","59.8","","","","1"
