"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","137.9","","","","1"
"2012-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","140.2","","","","1"
"2012-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","140.1","","","","1"
"2012-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","134.9","","","","1"
"2012-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","127.9","","","","1"
"2012-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","128.4","","","","1"
"2012-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","133.9","","","","1"
"2012-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","137.2","","","","1"
"2012-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","138.4","","","","1"
"2012-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","138.2","","","","1"
"2012-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","137.4","","","","1"
"2013-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","140.0","","","","1"
"2013-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","146.4","","","","1"
"2013-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","143.8","","","","1"
"2013-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","138.0","","","","1"
"2013-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","132.2","","","","1"
"2013-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","132.3","","","","1"
"2013-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","133.4","","","","1"
"2013-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","136.0","","","","1"
"2013-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","139.1","","","","1"
"2013-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","136.9","","","","1"
"2013-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","135.9","","","","1"
"2013-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","143.0","","","","1"
"2014-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","148.4","","","","1"
"2014-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","155.7","","","","1"
"2014-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","151.9","","","","1"
"2014-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","150.3","","","","1"
"2014-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","142.4","","","","1"
"2014-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","139.9","","","","1"
"2014-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","138.2","","","","1"
"2014-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","135.9","","","","1"
"2014-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","131.2","","","","1"
"2014-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","130.7","","","","1"
"2014-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","128.8","","","","1"
"2014-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","127.4","","","","1"
"2015-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","119.4","","","","1"
"2015-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","124.2","","","","1"
"2015-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","132.9","","","","1"
"2015-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","120.9","","","","1"
"2015-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","121.2","","","","1"
"2015-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","120.1","","","","1"
"2015-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","117.4","","","","1"
"2015-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","111.1","","","","1"
"2015-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","109.4","","","","1"
"2015-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","109.2","","","","1"
"2015-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","111.9","","","","1"
"2015-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","109.9","","","","1"
"2016-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","101.4","","","","1"
"2016-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","98.1","","","","1"
"2016-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","99.4","","","","1"
"2016-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","98.7","","","","1"
"2016-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","99.9","","","","1"
"2016-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","102.6","","","","1"
"2016-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","100.5","","","","1"
"2016-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","96.9","","","","1"
"2016-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","100.1","","","","1"
"2016-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","103.6","","","","1"
"2016-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","110.3","","","","1"
"2016-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","114.9","","","","1"
"2017-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","116.1","","","","1"
"2017-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","113.1","","","","1"
"2017-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","112.7","","","","1"
"2017-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","114.1","","","","1"
"2017-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","109.5","","","","1"
"2017-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","106.7","","","","1"
"2017-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","102.1","","","","1"
"2017-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","105.8","","","","1"
"2017-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","110.2","","","","1"
"2017-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","112.1","","","","1"
"2017-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","121.2","","","","1"
"2017-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","123.3","","","","1"
"2018-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","127.7","","","","1"
"2018-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","127.3","","","","1"
"2018-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","127.3","","","","1"
"2018-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","129.5","","","","1"
"2018-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","134.7","","","","1"
"2018-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","134.9","","","","1"
"2018-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","132.5","","","","1"
"2018-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","129.9","","","","1"
"2018-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","133.5","","","","1"
"2018-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","136.8","","","","1"
"2018-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","136.4","","","","1"
"2018-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","130.3","","","","1"
"2019-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","126.9","","","","1"
"2019-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","126.3","","","","1"
"2019-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","128.7","","","","1"
"2019-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","128.7","","","","1"
"2019-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","130.1","","","","1"
"2019-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","126.6","","","","1"
"2019-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","126.5","","","","1"
"2019-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","125.8","","","","1"
"2019-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","125.6","","","","1"
"2019-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","127.4","","","","1"
"2019-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","130.6","","","","1"
"2019-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","132.4","","","","1"
"2020-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","131.8","","","","1"
"2020-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","125.4","","","","1"
"2020-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","114.2","","","","1"
"2020-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","104.2","","","","1"
"2020-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","97.3","","","","1"
"2020-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","99.4","","","","1"
"2020-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","103.9","","","","1"
"2020-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","104.7","","","","1"
"2020-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","102.3","","","","1"
"2020-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","101.0","","","","1"
"2020-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","102.5","","","","1"
"2020-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","107.0","","","","1"
"2021-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","110.7","","","","1"
"2021-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","114.8","","","","1"
"2021-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","119.7","","","","1"
"2021-04","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","119.1","","","","1"
"2021-05","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","120.4","","","","1"
"2021-06","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","123.1","","","","1"
"2021-07","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","126.3","","","","1"
"2021-08","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","127.1","","","","1"
"2021-09","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","131.7","","","","1"
"2021-10","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","143.2","","","","1"
"2021-11","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","146.6","","","","1"
"2021-12","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","146.1","","","","1"
"2022-01","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","152.3","","","","1"
"2022-02","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","164.9","","","","1"
"2022-03","Montréal, Quebec","2011S0503462","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735146","7.6","198.5","","","","1"
"1990-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","50.3","","","","1"
"1990-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","50.2","","","","1"
"1990-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","50.2","","","","1"
"1990-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","49.6","","","","1"
"1990-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","49.6","","","","1"
"1990-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","51.4","","","","1"
"1990-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","49.6","","","","1"
"1990-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","49.6","","","","1"
"1990-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","50.5","","","","1"
"1990-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.0","","","","1"
"1990-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","56.6","","","","1"
"1990-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","56.6","","","","1"
"1991-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","56.5","","","","1"
"1991-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","56.1","","","","1"
"1991-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.8","","","","1"
"1991-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","53.7","","","","1"
"1991-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.5","","","","1"
"1991-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1991-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.2","","","","1"
"1991-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.2","","","","1"
"1991-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.2","","","","1"
"1991-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.2","","","","1"
"1991-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.2","","","","1"
"1991-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.2","","","","1"
"1992-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","56.4","","","","1"
"1992-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.8","","","","1"
"1992-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.8","","","","1"
"1992-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.8","","","","1"
"1992-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.8","","","","1"
"1992-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.8","","","","1"
"1992-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.8","","","","1"
"1992-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.7","","","","1"
"1992-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.7","","","","1"
"1992-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.7","","","","1"
"1992-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.7","","","","1"
"1992-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.7","","","","1"
"1993-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.1","","","","1"
"1993-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.1","","","","1"
"1993-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.8","","","","1"
"1993-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","53.8","","","","1"
"1993-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1993-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.8","","","","1"
"1993-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.8","","","","1"
"1993-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.8","","","","1"
"1993-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.8","","","","1"
"1993-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","54.8","","","","1"
"1993-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1993-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1994-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1994-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1994-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1994-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","55.3","","","","1"
"1994-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","53.5","","","","1"
"1994-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","51.9","","","","1"
"1994-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","51.4","","","","1"
"1994-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","51.4","","","","1"
"1994-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","51.4","","","","1"
"1994-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","52.4","","","","1"
"1994-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","52.3","","","","1"
"1994-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","51.3","","","","1"
"1995-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","50.6","","","","1"
"1995-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","50.6","","","","1"
"1995-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735147","8.6","50.3","","","","1"
