PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,Player Name
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1987-88,,1987-11-15T00:00:00,,Award,Kia Motors,KIPWK,,Larry Bird
1449,Larry,Bird,Boston Celtics,NBA Rookie of the Year,,1979-80,,,,Award,Kia Motors,KIROY,,Larry Bird
1449,Larry,Bird,Boston Celtics,NBA Sporting News Most Valuable Player of the Year,,1984-85,,,,Award,Sporting News,SNMVP,,Larry Bird
1449,Larry,Bird,Boston Celtics,NBA Sporting News Most Valuable Player of the Year,,1985-86,,,,Award,Sporting News,SNMVP,,Larry Bird
1449,Larry,Bird,Boston Celtics,NBA Sporting News Rookie of the Year,,1979-80,,,,Award,Sporting News,SNROY,,Larry Bird
1449,Larry,Bird,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,,Larry Bird
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,2,1997-98,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,1998-99,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,1999-00,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,2000-01,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,2001-02,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,2002-03,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,2,2003-04,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,2004-05,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,2,2005-06,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,2006-07,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,1,2007-08,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,2,2008-09,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,2,2009-10,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,2,2012-13,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Defensive Team,2,2014-15,,,1610612759,Award,Kia Motors,KIADT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,1997-98,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,1998-99,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,1999-00,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,2000-01,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,2001-02,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,2002-03,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,2003-04,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,2004-05,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,2,2005-06,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,2006-07,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,2,2007-08,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,2,2008-09,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,3,2009-10,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,1,2012-13,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-NBA,3,2014-15,,,1610612759,Award,Kia Motors,KIANT,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,All-Rookie Team,1,1997-98,,,1610612759,Award,Kia Motors,KIART,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,IBM Award,,2001-02,,,,Award,IBM,IBMAW,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA All-Star Most Valuable Player,,1999-00,,,,Award,Kia Motors,KAMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Finals Most Valuable Player,,1998-99,,,,Award,Kia Motors,KFMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Finals Most Valuable Player,,2002-03,,,,Award,Kia Motors,KFMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Finals Most Valuable Player,,2004-05,,,,Award,Kia Motors,KFMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Most Valuable Player,,2001-02,,,,Award,Kia Motors,KIMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Most Valuable Player,,2002-03,,,,Award,Kia Motors,KIMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Month,,1998-99,03/01/1999,,,Award,Kia Motors,KIPMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Month,,2001-02,04/01/2002,,West,Award,Kia Motors,KIPMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Month,,2001-02,12/01/2001,,West,Award,Kia Motors,KIPMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,1997-98,,1998-03-01T00:00:00,,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,1998-99,,1999-03-07T00:00:00,,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,1999-00,,1999-11-28T00:00:00,,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,1999-00,,2000-04-03T00:00:00,,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2000-01,,2001-01-28T00:00:00,,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2001-02,,2001-11-11T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2001-02,,2001-11-25T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2001-02,,2001-12-30T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2001-02,,2002-03-17T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2001-02,,2002-03-24T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2001-02,,2002-04-07T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2002-03,,2002-12-22T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2002-03,,2002-12-29T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2002-03,,2003-01-26T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2002-03,,2003-02-16T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2002-03,,2003-03-30T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2003-04,,2004-02-08T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2006-07,,2007-04-08T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2008-09,,2008-12-15T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2009-10,,2009-11-30T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2012-13,,2012-11-19T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2013-14,,2014-03-31T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Player of the Week,,2014-15,,2015-04-06T00:00:00,West,Award,Kia Motors,KIPWK,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Rookie of the Month,,1997-98,01/01/1998,,,Award,Kia Motors,KIRMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Rookie of the Month,,1997-98,02/01/1998,,,Award,Kia Motors,KIRMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Rookie of the Month,,1997-98,03/01/1998,,,Award,Kia Motors,KIRMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Rookie of the Month,,1997-98,04/01/1998,,,Award,Kia Motors,KIRMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Rookie of the Month,,1997-98,11/01/1997,,,Award,Kia Motors,KIRMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Rookie of the Month,,1997-98,12/01/1997,,,Award,Kia Motors,KIRMO,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Rookie of the Year,,1997-98,,,,Award,Kia Motors,KIROY,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Sporting News Most Valuable Player of the Year,,2001-02,,,,Award,Sporting News,SNMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Sporting News Most Valuable Player of the Year,,2002-03,,,,Award,Sporting News,SNMVP,,Tim Duncan
1495,Tim,Duncan,San Antonio Spurs,NBA Sporting News Rookie of the Year,,1997-98,,,,Award,Sporting News,SNROY,,Tim Duncan
1495,Tim,Duncan,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,,Tim Duncan
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1960-61,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1961-62,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1962-63,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1963-64,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1964-65,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1965-66,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1966-67,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1967-68,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,1,1968-69,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,All-NBA,2,1969-70,,,1610612758,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,Milwaukee Bucks,All-NBA,2,1970-71,,,1610612749,Award,Kia Motors,KIANT,,Oscar Robertson
600015,Oscar,Robertson,,Hall of Fame Inductee,,1980,,,,Award,Hall of Fame,,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,NBA All-Star Most Valuable Player,,1960-61,,,,Award,Kia Motors,KAMVP,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,NBA All-Star Most Valuable Player,,1963-64,,,,Award,Kia Motors,KAMVP,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,NBA All-Star Most Valuable Player,,1968-69,,,,Award,Kia Motors,KAMVP,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,NBA Most Valuable Player,,1963-64,,,,Award,Kia Motors,KIMVP,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,NBA Rookie of the Year,,1960-61,,,,Award,Kia Motors,KIROY,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,NBA Sporting News Most Valuable Player of the Year,,1963-64,,,,Award,Sporting News,SNMVP,,Oscar Robertson
600015,Oscar,Robertson,Cincinnati Royals,NBA Sporting News Rookie of the Year,,1960-61,,,,Award,Sporting News,SNROY,,Oscar Robertson
600015,Oscar,Robertson,USA,Olympic Gold Medal,,1960,,,,Award,Olympic,Gold,,Oscar Robertson
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,1999-00,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,2,2000-01,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,2,2001-02,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2002-03,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2003-04,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2005-06,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2006-07,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2007-08,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2008-09,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2009-10,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2010-11,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,2,2011-12,,,1610612747,Award,Kia Motors,KIADT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,3,1998-99,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,2,1999-00,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,2,2000-01,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2001-02,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2002-03,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2003-04,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,3,2004-05,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2005-06,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2006-07,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2007-08,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2008-09,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2009-10,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2010-11,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2011-12,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2012-13,,,1610612747,Award,Kia Motors,KIANT,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,All-Rookie Team,2,1996-97,,,1610612747,Award,Kia Motors,KIART,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2001-02,,,,Award,Kia Motors,KAMVP,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2006-07,,,,Award,Kia Motors,KAMVP,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2008-09,,,,Award,Kia Motors,KAMVP,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2010-11,,,,Award,Kia Motors,KAMVP,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Finals Most Valuable Player,,2008-09,,,,Award,Kia Motors,KFMVP,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Finals Most Valuable Player,,2009-10,,,,Award,Kia Motors,KFMVP,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Most Valuable Player,,2007-08,,,,Award,Kia Motors,KIMVP,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2000-01,12/01/2000,,,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2001-02,11/01/2001,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2002-03,01/01/2003,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2003-04,03/01/2004,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2005-06,01/01/2006,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2005-06,04/01/2006,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2006-07,03/01/2007,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2006-07,04/01/2007,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2006-07,12/01/2006,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2007-08,02/01/2008,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2007-08,04/01/2008,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2008-09,01/01/2009,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2008-09,12/01/2008,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2009-10,12/01/2009,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2010-11,03/01/2011,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2011-12,01/01/2012,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2012-13,02/01/2013,,West,Award,Kia Motors,KIPMO,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,1999-00,,2000-04-17T00:00:00,,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2000-01,,2000-12-24T00:00:00,,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2001-02,,2001-11-04T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2001-02,,2002-01-20T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2002-11-03T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2002-12-08T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-01-12T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-02-02T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-02-23T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2003-04,,2004-02-22T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2003-04,,2004-03-29T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-11-07T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-12-19T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-12-26T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2006-01-22T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2006-04-16T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2006-07,,2007-03-18T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2006-07,,2007-03-25T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-01-13T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-03-02T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-04-06T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2008-12-29T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-01-12T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-03-16T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-11-23T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-12-21T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-12-28T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-01-02T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-01-09T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-02-19T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-03-04T00:00:00,West,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-04-08T00:00:00,,Award,Kia Motors,KIPWK,,Kobe Bryant
977,Kobe,Bryant,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,,Kobe Bryant
977,Kobe,Bryant,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,,Kobe Bryant
406,Shaquille,O'Neal,Los Angeles Lakers,All-Defensive Team,2,1999-00,,,1610612747,Award,Kia Motors,KIADT,,Shaquille O'Neal
406,Shaquille,O'Neal,Los Angeles Lakers,All-Defensive Team,2,2000-01,,,1610612747,Award,Kia Motors,KIADT,,Shaquille O'Neal
406,Shaquille,O'Neal,Los Angeles Lakers,All-Defensive Team,2,2002-03,,,1610612747,Award,Kia Motors,KIADT,,Shaquille O'Neal
